DV_MA,2010,1,473.86
DV_MA,2010,2,470.99
DV_MA,2010,3,476.47
DV_MA,2010,4,475.71
DV_MA,2011,1,467.53
DV_MA,2011,2,460.4
DV_MA,2011,3,459.47
DV_MA,2011,4,461.66
DV_MA,2012,1,457.34
DV_MA,2012,2,453.32
DV_MA,2012,3,455.36
DV_MA,2012,4,456.74
DV_MA,2013,1,457.06
DV_MA,2013,2,458.39
DV_MA,2013,3,460.27
DV_MA,2013,4,460.15
DV_MA,2014,1,460.92
DV_MA,2014,2,466.23
DV_MA,2014,3,471
DV_MA,2014,4,473.1
DV_MA,2015,1,477.58
DV_MA,2015,2,481.17
DV_MA,2015,3,484
DV_MA,2015,4,484.91
DV_MA,2016,1,487.45
DV_MA,2016,2,494.97
DV_MA,2016,3,500.56
DV_MA,2016,4,503.3
DV_MA,2017,1,503.75
DV_MA,2017,2,512.45
DV_MA,2017,3,520.68
DV_MA,2017,4,524.03
DV_MA,2018,1,529.47
DV_MA,2018,2,535.93
DV_MA,2018,3,542.36
DV_MA,2018,4,543.19
DV_MA,2019,1,548.02
DV_MA,2019,2,557.72
DV_MA,2019,3,565.41
DV_MA,2019,4,570.58
DV_MA,2020,1,576.55
DV_MA,2020,2,580.6
DV_MA,2020,3,591.77
DV_MA,2020,4,603.11
DV_MT,1975,1,54.86
DV_MT,1975,2,53.64
DV_MT,1975,3,56.67
DV_MT,1975,4,55.93
DV_MT,1976,1,58.17
DV_MT,1976,2,61.83
DV_MT,1976,3,61.48
DV_MT,1976,4,63.09
DV_MT,1977,1,65.78
DV_MT,1977,2,66.81
DV_MT,1977,3,70.59
DV_MT,1977,4,73.25
DV_MT,1978,1,77.33
DV_MT,1978,2,79.92
DV_MT,1978,3,83.62
DV_MT,1978,4,86.86
DV_MT,1979,1,91.27
DV_MT,1979,2,94.55
DV_MT,1979,3,96.79
DV_MT,1979,4,99.56
DV_MT,1980,1,100
DV_MT,1980,2,99.34
DV_MT,1980,3,105.54
DV_MT,1980,4,104.4
DV_MT,1981,1,106.16
DV_MT,1981,2,109.59
DV_MT,1981,3,113.59
DV_MT,1981,4,112.21
DV_MT,1982,1,110.19
DV_MT,1982,2,115.53
DV_MT,1982,3,114.43
DV_MT,1982,4,118.75
DV_MT,1983,1,120.73
DV_MT,1983,2,119.68
DV_MT,1983,3,119.36
DV_MT,1983,4,118.04
DV_MT,1984,1,121.17
DV_MT,1984,2,121.3
DV_MT,1984,3,121.93
DV_MT,1984,4,121.15
DV_MT,1985,1,122.97
DV_MT,1985,2,122.81
DV_MT,1985,3,124.32
DV_MT,1985,4,124.01
DV_MT,1986,1,126.87
DV_MT,1986,2,128.13
DV_MT,1986,3,127.81
DV_MT,1986,4,127.02
DV_MT,1987,1,128.94
DV_MT,1987,2,127.68
DV_MT,1987,3,125.23
DV_MT,1987,4,123.41
DV_MT,1988,1,124.79
DV_MT,1988,2,125.07
DV_MT,1988,3,124.71
